  170.7071067812	  126.3639610307	    4.0000000000	
  173.0014125266	  129.6405692078	    4.0000000000	
  173.0014125266	  129.6405692078	    6.0000000000	
  170.7071067812	  126.3639610307	    6.0000000000	

  170.7071067812	  126.3639610307	    4.0000000000	
  169.0167169725	  129.9891338948	    4.0000000000	
  169.0167169725	  129.9891338948	    6.0000000000	
  170.7071067812	  126.3639610307	    6.0000000000	

  170.7071067812	  126.3639610307	    4.0000000000	
  166.7224112271	  126.7125257176	    4.0000000000	
  166.7224112271	  126.7125257176	    6.0000000000	
  170.7071067812	  126.3639610307	    6.0000000000	

  170.7071067812	  126.3639610307	    4.0000000000	
  168.4128010358	  123.0873528535	    4.0000000000	
  168.4128010358	  123.0873528535	    6.0000000000	
  170.7071067812	  126.3639610307	    6.0000000000	

  170.7071067812	  126.3639610307	    4.0000000000	
  172.3974965899	  122.7387881666	    4.0000000000	
  172.3974965899	  122.7387881666	    6.0000000000	
  170.7071067812	  126.3639610307	    6.0000000000	

  170.7071067812	  126.3639610307	    4.0000000000	
  174.6918023353	  126.0153963437	    4.0000000000	
  174.6918023353	  126.0153963437	    6.0000000000	
  170.7071067812	  126.3639610307	    6.0000000000	

  170.7071067812	  126.3639610307	    4.0000000000	
  173.0014125266	  129.6405692078	    4.0000000000	
  173.0014125266	  129.6405692078	    6.0000000000	
  170.7071067812	  126.3639610307	    6.0000000000	

