  176.3639610307	  120.7071067812	    4.0000000000	
  179.6405692078	  123.0014125266	    4.0000000000	
  179.6405692078	  123.0014125266	    6.0000000000	
  176.3639610307	  120.7071067812	    6.0000000000	

  176.3639610307	  120.7071067812	    4.0000000000	
  176.0153963437	  124.6918023353	    4.0000000000	
  176.0153963437	  124.6918023353	    6.0000000000	
  176.3639610307	  120.7071067812	    6.0000000000	

  176.3639610307	  120.7071067812	    4.0000000000	
  172.7387881666	  122.3974965899	    4.0000000000	
  172.7387881666	  122.3974965899	    6.0000000000	
  176.3639610307	  120.7071067812	    6.0000000000	

  176.3639610307	  120.7071067812	    4.0000000000	
  173.0873528535	  118.4128010358	    4.0000000000	
  173.0873528535	  118.4128010358	    6.0000000000	
  176.3639610307	  120.7071067812	    6.0000000000	

  176.3639610307	  120.7071067812	    4.0000000000	
  176.7125257176	  116.7224112271	    4.0000000000	
  176.7125257176	  116.7224112271	    6.0000000000	
  176.3639610307	  120.7071067812	    6.0000000000	

  176.3639610307	  120.7071067812	    4.0000000000	
  179.9891338948	  119.0167169725	    4.0000000000	
  179.9891338948	  119.0167169725	    6.0000000000	
  176.3639610307	  120.7071067812	    6.0000000000	

  176.3639610307	  120.7071067812	    4.0000000000	
  179.6405692078	  123.0014125266	    4.0000000000	
  179.6405692078	  123.0014125266	    6.0000000000	
  176.3639610307	  120.7071067812	    6.0000000000	

