   25.0000000000	   44.0000000000	    4.0000000000	
   29.0000000000	   44.0000000000	    4.0000000000	
   29.0000000000	   44.0000000000	    6.0000000000	
   25.0000000000	   44.0000000000	    6.0000000000	

   25.0000000000	   44.0000000000	    4.0000000000	
   27.0000000000	   47.4640000000	    4.0000000000	
   27.0000000000	   47.4640000000	    6.0000000000	
   25.0000000000	   44.0000000000	    6.0000000000	

   25.0000000000	   44.0000000000	    4.0000000000	
   23.0000000000	   47.4640000000	    4.0000000000	
   23.0000000000	   47.4640000000	    6.0000000000	
   25.0000000000	   44.0000000000	    6.0000000000	

   25.0000000000	   44.0000000000	    4.0000000000	
   21.0000000000	   44.0000000000	    4.0000000000	
   21.0000000000	   44.0000000000	    6.0000000000	
   25.0000000000	   44.0000000000	    6.0000000000	

   25.0000000000	   44.0000000000	    4.0000000000	
   23.0000000000	   40.5360000000	    4.0000000000	
   23.0000000000	   40.5360000000	    6.0000000000	
   25.0000000000	   44.0000000000	    6.0000000000	

   25.0000000000	   44.0000000000	    4.0000000000	
   27.0000000000	   40.5360000000	    4.0000000000	
   27.0000000000	   40.5360000000	    6.0000000000	
   25.0000000000	   44.0000000000	    6.0000000000	

   25.0000000000	   44.0000000000	    4.0000000000	
   29.0000000000	   44.0000000000	    4.0000000000	
   29.0000000000	   44.0000000000	    6.0000000000	
   25.0000000000	   44.0000000000	    6.0000000000	

