   28.8841738931	   85.6153461178	    4.0000000000	
   32.6429443762	   86.9834266911	    4.0000000000	
   32.6429443762	   86.9834266911	    6.0000000000	
   28.8841738931	   85.6153461178	    6.0000000000	

   28.8841738931	   85.6153461178	    4.0000000000	
   29.5788013582	   89.5544816428	    4.0000000000	
   29.5788013582	   89.5544816428	    6.0000000000	
   28.8841738931	   85.6153461178	    6.0000000000	

   28.8841738931	   85.6153461178	    4.0000000000	
   25.8200308750	   88.1864010695	    4.0000000000	
   25.8200308750	   88.1864010695	    6.0000000000	
   28.8841738931	   85.6153461178	    6.0000000000	

   28.8841738931	   85.6153461178	    4.0000000000	
   25.1254034100	   84.2472655445	    4.0000000000	
   25.1254034100	   84.2472655445	    6.0000000000	
   28.8841738931	   85.6153461178	    6.0000000000	

   28.8841738931	   85.6153461178	    4.0000000000	
   28.1895464280	   81.6762105927	    4.0000000000	
   28.1895464280	   81.6762105927	    6.0000000000	
   28.8841738931	   85.6153461178	    6.0000000000	

   28.8841738931	   85.6153461178	    4.0000000000	
   31.9483169112	   83.0442911660	    4.0000000000	
   31.9483169112	   83.0442911660	    6.0000000000	
   28.8841738931	   85.6153461178	    6.0000000000	

   28.8841738931	   85.6153461178	    4.0000000000	
   32.6429443762	   86.9834266911	    4.0000000000	
   32.6429443762	   86.9834266911	    6.0000000000	
   28.8841738931	   85.6153461178	    6.0000000000	

