   24.1857107892	   83.9052454012	    2.0000000000	
   28.8841738931	   85.6153461178	    4.0000000000	
   31.6203350397	   78.0978051515	    4.0000000000	
   26.9218719358	   76.3877044349	    2.0000000000	

   24.1857107892	   83.9052454012	    2.0000000000	
   19.4872476852	   82.1951446845	    4.0000000000	
   22.2234088318	   74.6776037182	    4.0000000000	
   26.9218719358	   76.3877044349	    2.0000000000	

   24.1857107892	   83.9052454012	    2.0000000000	
   19.4872476852	   82.1951446845	    0.0000000000	
   22.2234088318	   74.6776037182	    0.0000000000	
   26.9218719358	   76.3877044349	    2.0000000000	

   24.1857107892	   83.9052454012	    2.0000000000	
   28.8841738931	   85.6153461178	    0.0000000000	
   31.6203350397	   78.0978051515	    0.0000000000	
   26.9218719358	   76.3877044349	    2.0000000000	

   24.1857107892	   83.9052454012	    2.0000000000	
   28.8841738931	   85.6153461178	    4.0000000000	
   31.6203350397	   78.0978051515	    4.0000000000	
   26.9218719358	   76.3877044349	    2.0000000000	

