  130.0000000000	   95.0000000000	   20.0000000000	
  145.0000000000	   95.0000000000	   40.0000000000	
  145.0000000000	  105.0000000000	   40.0000000000	
  130.0000000000	  105.0000000000	   20.0000000000	

  130.0000000000	   95.0000000000	   20.0000000000	
  145.0000000000	   95.0000000000	   40.0000000000	
  145.0000000000	  105.0000000000	   40.0000000000	
  130.0000000000	  105.0000000000	   20.0000000000	

  130.0000000000	   95.0000000000	   20.0000000000	
  145.0000000000	   95.0000000000	    0.0000000000	
  145.0000000000	  105.0000000000	    0.0000000000	
  130.0000000000	  105.0000000000	   20.0000000000	

  130.0000000000	   95.0000000000	   20.0000000000	
  115.0000000000	   95.0000000000	    0.0000000000	
  115.0000000000	  105.0000000000	    0.0000000000	
  130.0000000000	  105.0000000000	   20.0000000000	

  130.0000000000	   95.0000000000	   20.0000000000	
  145.0000000000	   95.0000000000	   40.0000000000	
  145.0000000000	  105.0000000000	   40.0000000000	
  130.0000000000	  105.0000000000	   20.0000000000	

