  155.0000000000	  124.0000000000	    4.0000000000	
  155.6945927107	  127.9392310120	    4.0000000000	
  155.6945927107	  127.9392310120	    6.0000000000	
  155.0000000000	  124.0000000000	    6.0000000000	

  155.0000000000	  124.0000000000	    4.0000000000	
  151.9359222989	  126.5711327935	    4.0000000000	
  151.9359222989	  126.5711327935	    6.0000000000	
  155.0000000000	  124.0000000000	    6.0000000000	

  155.0000000000	  124.0000000000	    4.0000000000	
  151.2413295882	  122.6319017814	    4.0000000000	
  151.2413295882	  122.6319017814	    6.0000000000	
  155.0000000000	  124.0000000000	    6.0000000000	

  155.0000000000	  124.0000000000	    4.0000000000	
  154.3054072893	  120.0607689880	    4.0000000000	
  154.3054072893	  120.0607689880	    6.0000000000	
  155.0000000000	  124.0000000000	    6.0000000000	

  155.0000000000	  124.0000000000	    4.0000000000	
  158.0640777011	  121.4288672065	    4.0000000000	
  158.0640777011	  121.4288672065	    6.0000000000	
  155.0000000000	  124.0000000000	    6.0000000000	

  155.0000000000	  124.0000000000	    4.0000000000	
  158.7586704118	  125.3680982186	    4.0000000000	
  158.7586704118	  125.3680982186	    6.0000000000	
  155.0000000000	  124.0000000000	    6.0000000000	

  155.0000000000	  124.0000000000	    4.0000000000	
  155.6945927107	  127.9392310120	    4.0000000000	
  155.6945927107	  127.9392310120	    6.0000000000	
  155.0000000000	  124.0000000000	    6.0000000000	

