   19.4872476852	   82.1951446845	    4.0000000000	
   23.2460181684	   83.5632252578	    4.0000000000	
   23.2460181684	   83.5632252578	    6.0000000000	
   19.4872476852	   82.1951446845	    6.0000000000	

   19.4872476852	   82.1951446845	    4.0000000000	
   20.1818751503	   86.1342802096	    4.0000000000	
   20.1818751503	   86.1342802096	    6.0000000000	
   19.4872476852	   82.1951446845	    6.0000000000	

   19.4872476852	   82.1951446845	    4.0000000000	
   16.4231046672	   84.7661996363	    4.0000000000	
   16.4231046672	   84.7661996363	    6.0000000000	
   19.4872476852	   82.1951446845	    6.0000000000	

   19.4872476852	   82.1951446845	    4.0000000000	
   15.7284772021	   80.8270641112	    4.0000000000	
   15.7284772021	   80.8270641112	    6.0000000000	
   19.4872476852	   82.1951446845	    6.0000000000	

   19.4872476852	   82.1951446845	    4.0000000000	
   18.7926202201	   78.2560091595	    4.0000000000	
   18.7926202201	   78.2560091595	    6.0000000000	
   19.4872476852	   82.1951446845	    6.0000000000	

   19.4872476852	   82.1951446845	    4.0000000000	
   22.5513907033	   79.6240897328	    4.0000000000	
   22.5513907033	   79.6240897328	    6.0000000000	
   19.4872476852	   82.1951446845	    6.0000000000	

   19.4872476852	   82.1951446845	    4.0000000000	
   23.2460181684	   83.5632252578	    4.0000000000	
   23.2460181684	   83.5632252578	    6.0000000000	
   19.4872476852	   82.1951446845	    6.0000000000	

